표제어,동형어 번호,구분,품사,고유어 여부,원어
안간힘,0,단어,명사,고유어,
안간힘,0,단어,명사,고유어,
안감,0,단어,명사,고유어,
안감,0,단어,명사,고유어,
안개,0,단어,명사,고유어,
안개,0,부표제어,명사,,
안개,0,부표제어,명사,,
안개꽃,0,단어,명사,고유어,
안개비,0,단어,명사,고유어,
안건,0,단어,명사,한자어,案件
안겨-,0,단어,품사 없음,고유어,
안경,0,단어,명사,한자어,眼鏡
안경,0,부표제어,명사,,
안경다리,0,단어,명사,혼종어,眼鏡다리
안경알,0,단어,명사,혼종어,眼鏡알
안경잡이,0,단어,명사,혼종어,眼鏡잡이
안경점,0,단어,명사,한자어,眼鏡店
안경테,0,단어,명사,혼종어,眼鏡테
안과,0,단어,명사,한자어,眼科
안구,0,단어,명사,한자어,眼球
안기-,0,단어,품사 없음,고유어,
안기다,1,단어,동사,고유어,
안기다,2,단어,동사,고유어,
안기다,2,단어,동사,고유어,
안기다,2,단어,동사,고유어,
안기다,2,단어,동사,고유어,
안내,0,단어,명사,한자어,案內
안내,0,단어,명사,한자어,案內
안내되다,0,단어,동사,혼종어,案內되다
안내되다,0,단어,동사,혼종어,案內되다
안내문,0,단어,명사,한자어,案內文
안내서,0,단어,명사,한자어,案內書
안내소,0,단어,명사,한자어,案內所
안내원,0,단어,명사,한자어,案內員
안내인,0,단어,명사,한자어,案內人
안내장,0,단어,명사,한자어,案內狀
안내판,0,단어,명사,한자어,案內板
안내하다,0,단어,동사,혼종어,案內하다
안내하다,0,단어,동사,혼종어,案內하다
안녕,1,단어,명사,한자어,安寧
안녕,2,단어,감탄사,한자어,安寧
안녕하다,0,단어,형용사,혼종어,安寧하다
안녕하다,0,단어,형용사,혼종어,安寧하다
안녕히,0,단어,부사,혼종어,安寧히
안다,0,단어,동사,고유어,
안다,0,단어,동사,고유어,
안다,0,단어,동사,고유어,
안다,0,단어,동사,고유어,
안다,0,단어,동사,고유어,
안다,0,단어,동사,고유어,
안다,0,단어,동사,고유어,
안다리,0,단어,명사,고유어,
안단테,0,단어,명사,혼종어,andante
안단티노,0,단어,명사,외래어,andantino
안달,0,단어,명사,고유어,
안달복달,1,단어,명사,고유어,
안달복달,2,단어,부사,고유어,
안달복달하다,0,단어,동사,고유어,
안달하다,0,단어,동사,고유어,
안대,0,단어,명사,한자어,眼帶
안도,0,단어,명사,한자어,安堵
안도,0,단어,명사,한자어,安堵
안도감,0,단어,명사,한자어,安堵感
안도하다,0,단어,동사,혼종어,安堵하다
안도하다,0,단어,동사,혼종어,安堵하다
안되다,1,단어,동사,고유어,
안되다,1,단어,동사,고유어,
안되다,1,단어,동사,고유어,
안되다,1,부표제어,동사,,
안되다,1,부표제어,동사,,
안되다,2,단어,형용사,고유어,
안되다,2,단어,형용사,고유어,
안뜰,0,단어,명사,고유어,
안락,0,단어,명사,한자어,安樂
안락사,0,단어,명사,한자어,安樂死
안락의자,0,단어,명사,한자어,安樂椅子
안락하다,0,단어,형용사,혼종어,安樂하다
안료,0,단어,명사,한자어,顔料
안마,0,단어,명사,한자어,按摩
안마기,0,단어,명사,한자어,按摩器
안마당,0,단어,명사,고유어,
안마사,0,단어,명사,한자어,按摩師
안마하다,0,단어,동사,혼종어,按摩하다
안면,1,단어,명사,한자어,安眠
안면,2,단어,명사,한자어,顔面
안면,2,단어,명사,한자어,顔面
안면,2,부표제어,명사,,
안면부,0,단어,명사,한자어,顔面部
안목,0,단어,명사,한자어,眼目
안무,0,단어,명사,한자어,按舞
안무가,0,단어,명사,한자어,按舞家
안무하다,0,단어,동사,혼종어,按舞하다
안방,0,단어,명사,혼종어,안房
안방극장,0,단어,명사,혼종어,안房劇場
안배,0,단어,명사,한자어,按排/按配
안배되다,0,단어,동사,혼종어,按排/按配되다
안배하다,0,단어,동사,혼종어,按排/按配하다
안보,0,단어,명사,한자어,安保
안보,0,단어,명사,한자어,安保
안부,0,단어,명사,한자어,安否
안사돈,0,단어,명사,혼종어,안査頓
안사람,0,단어,명사,고유어,
안살림,0,단어,명사,고유어,
안색,0,단어,명사,한자어,顔色
안성맞춤,0,단어,명사,혼종어,安城맞춤
안성맞춤,0,단어,명사,혼종어,安城맞춤
안스럽다,0,단어,형용사,고유어,
안식,0,단어,명사,한자어,安息
안식년,0,단어,명사,한자어,安息年
안식일,0,단어,명사,한자어,安息日
안식처,0,단어,명사,한자어,安息處
안식하다,0,단어,동사,혼종어,安息하다
안심,1,단어,명사,고유어,
안심,2,단어,명사,한자어,安心
안심되다,0,단어,동사,혼종어,安心되다
안심시키다,0,단어,동사,혼종어,安心시키다
안심하다,0,단어,동사,혼종어,安心하다
안쓰럽다,0,단어,형용사,고유어,
안쓰럽다,0,단어,형용사,고유어,
안약,0,단어,명사,한자어,眼藥
안위,1,단어,명사,한자어,安危
안위,2,단어,명사,한자어,安慰
안이하다,0,단어,형용사,혼종어,安易하다
안일,0,단어,명사,한자어,安逸
안일주의,0,단어,명사,한자어,安逸主義
안일하다,0,단어,형용사,혼종어,安逸하다
안일하다,0,단어,형용사,혼종어,安逸하다
안장,1,단어,명사,한자어,安葬
안장,2,단어,명사,한자어,鞍裝
안장,2,단어,명사,한자어,鞍裝
안전,1,단어,명사,한자어,安全
안전,2,단어,명사,한자어,案前
안전거리,0,단어,명사,한자어,安全距離
안전도,0,단어,명사,한자어,安全度
안전띠,0,단어,명사,혼종어,安全띠
안전망,0,단어,명사,한자어,安全網
안전모,0,단어,명사,한자어,安全帽
안전밸브,0,단어,명사,혼종어,安全valve
안전벨트,0,단어,명사,혼종어,安全belt
안전 보장,0,구,품사 없음,한자어,安全保障
안전성,0,단어,명사,한자어,安全性
안전시설,0,단어,명사,한자어,安全施設
안전장치,0,단어,명사,한자어,安全裝置
안전지대,0,단어,명사,한자어,安全地帶
안전하다,0,단어,형용사,혼종어,安全하다
안전화,0,단어,명사,한자어,安全靴
안전히,0,단어,부사,혼종어,安全히
안절부절,0,단어,부사,고유어,
안절부절못하다,0,단어,동사,고유어,
안정,1,단어,명사,한자어,安定
안정,2,단어,명사,한자어,安靜
안정,2,단어,명사,한자어,安靜
안정감,0,단어,명사,한자어,安靜感
안정권,0,단어,명사,한자어,安定圈
안정기,0,단어,명사,한자어,安定期
안정되다,0,단어,동사,혼종어,安定되다
안정세,0,단어,명사,한자어,安定勢
안정시키다,1,단어,동사,혼종어,安定시키다
안정시키다,2,단어,동사,혼종어,安靜시키다
안정적,1,단어,명사,한자어,安定的
안정적,2,단어,관형사,한자어,安定的
안정제,0,단어,명사,한자어,安靜劑
안정하다,1,단어,동사,혼종어,安定하다
안정하다,2,단어,동사,혼종어,安靜하다
안정화,0,단어,명사,한자어,安定化
안주,1,단어,명사,한자어,安住
안주,1,단어,명사,한자어,安住
안주,2,단어,명사,한자어,按酒
안주인,0,단어,명사,혼종어,안主人
안주하다,0,단어,동사,혼종어,安住하다
안주하다,0,단어,동사,혼종어,安住하다
안짱다리,0,단어,명사,고유어,
안짱다리,0,단어,명사,고유어,
안쪽,0,단어,명사,고유어,
안쪽,0,단어,명사,고유어,
안착,0,단어,명사,한자어,安着
안착,0,단어,명사,한자어,安着
안착되다,0,단어,동사,혼종어,安着되다
안착되다,0,단어,동사,혼종어,安着되다
안착하다,0,단어,동사,혼종어,安着하다
안착하다,0,단어,동사,혼종어,安着하다
안채,0,단어,명사,고유어,
안치,0,단어,명사,한자어,安置
안치,0,단어,명사,한자어,安置
안치다,0,단어,동사,고유어,
안치되다,0,단어,동사,혼종어,安置되다
안치되다,0,단어,동사,혼종어,安置되다
안치소,0,단어,명사,한자어,安置所
안치실,0,단어,명사,한자어,安置室
안치하다,0,단어,동사,혼종어,安置하다
안치하다,0,단어,동사,혼종어,安置하다
안타,0,단어,명사,한자어,安打
안타까우-,0,단어,품사 없음,고유어,
안타까워-,0,단어,품사 없음,고유어,
안타까워하다,0,단어,동사,고유어,
안타깝-,0,단어,품사 없음,고유어,
안타깝다,0,단어,형용사,고유어,
안테나,0,단어,명사,외래어,antenna
안팎,0,단어,명사,고유어,
안팎,0,단어,명사,고유어,
안팎,0,단어,명사,고유어,
안팎,0,부표제어,명사,,
안하무인,0,단어,명사,한자어,眼下無人
앉다,0,단어,동사,고유어,
앉다,0,단어,동사,고유어,
앉다,0,단어,동사,고유어,
앉다,0,단어,동사,고유어,
앉다,0,단어,동사,고유어,
앉다,0,단어,동사,고유어,
앉다,0,단어,동사,고유어,
앉다,0,부표제어,동사,,
앉다,0,부표제어,동사,,
앉다,0,부표제어,동사,,
앉다,0,부표제어,동사,,
앉다,0,부표제어,동사,,
앉다,0,부표제어,동사,,
앉다,0,부표제어,동사,,
앉은뱅이,0,단어,명사,고유어,
앉은뱅이,0,단어,명사,고유어,
앉은키,0,단어,명사,고유어,
앉혀-,0,단어,품사 없음,고유어,
앉히-,0,단어,품사 없음,고유어,
앉히다,0,단어,동사,고유어,
앉히다,0,단어,동사,고유어,
않다,1,단어,동사,고유어,
않다,2,단어,보조 동사,고유어,
않다,3,단어,보조 형용사,고유어,
알,1,단어,명사,고유어,
알,1,단어,명사,고유어,
알,1,단어,명사,고유어,
알,1,단어,명사,고유어,
알,1,단어,명사,고유어,
알,1,단어,명사,고유어,
알,1,단어,명사,고유어,
알-,1,단어,접사,고유어,
알-,1,단어,접사,고유어,
알-,1,단어,접사,고유어,
알,2,단어,의존 명사,고유어,
알,2,단어,의존 명사,고유어,
알-,2,단어,품사 없음,고유어,
알갱이,0,단어,명사,고유어,
알갱이,0,단어,명사,고유어,
알갱이,0,단어,명사,고유어,
알갱이,0,단어,명사,고유어,
알거지,0,단어,명사,고유어,
알다,0,단어,동사,고유어,
알다,0,단어,동사,고유어,
알다,0,단어,동사,고유어,
알다,0,단어,동사,고유어,
알다,0,단어,동사,고유어,
알다,0,단어,동사,고유어,
알다,0,단어,동사,고유어,
알다,0,단어,동사,고유어,
알다,0,단어,동사,고유어,
알다,0,단어,동사,고유어,
알다,0,단어,동사,고유어,
알다,0,단어,동사,고유어,
알다,0,부표제어,동사,,
알다,0,부표제어,동사,,
알다,0,부표제어,동사,,
알다,0,부표제어,동사,,
알다,0,부표제어,동사,,
알다,0,부표제어,동사,,
알다,0,부표제어,동사,,
알뜰,0,단어,명사,고유어,
알뜰하다,0,단어,형용사,고유어,
알뜰하다,0,단어,형용사,고유어,
알뜰히,0,단어,부사,고유어,
알뜰히,0,단어,부사,고유어,
알라,0,단어,명사,외래어,Allah
알랑거리다,0,단어,동사,고유어,
알랑대다,0,단어,동사,고유어,
알랑알랑,0,단어,부사,고유어,
알랑알랑하다,0,단어,동사,고유어,
알레르기,0,단어,명사,외래어,Allergie
알레르기,0,단어,명사,외래어,Allergie
알려-,0,단어,품사 없음,고유어,
알려지다,0,단어,동사,고유어,
알려지다,0,단어,동사,고유어,
알로에,0,단어,명사,외래어,aloe
알록달록,0,단어,부사,고유어,
알록달록하다,0,단어,형용사,고유어,
알루미늄,0,단어,명사,외래어,aluminium
알리-,0,단어,품사 없음,고유어,
알리다,0,단어,동사,고유어,
알리다,0,단어,동사,고유어,
알리다,0,단어,동사,고유어,
알리바이,0,단어,명사,외래어,alibi
알림장,0,단어,명사,혼종어,알림狀
알림판,0,단어,명사,혼종어,알림板
알맞다,0,단어,형용사,고유어,
알맹이,0,단어,명사,고유어,
알맹이,0,단어,명사,고유어,
알몸,0,단어,명사,고유어,
알몸,0,단어,명사,고유어,
알몸뚱이,0,단어,명사,고유어,
알몸뚱이,0,단어,명사,고유어,
알미늄,0,단어,명사,고유어,
알바니아,0,단어,명사,외래어,Albania
알밤,0,단어,명사,고유어,
알밤,0,단어,명사,고유어,
알부자,0,단어,명사,혼종어,알富者
알사탕,0,단어,명사,혼종어,알沙糖▽
알선,0,단어,명사,한자어,斡旋
알선하다,0,단어,동사,혼종어,斡旋하다
알쏭달쏭,0,단어,부사,고유어,
알쏭달쏭,0,단어,부사,고유어,
알쏭달쏭하다,0,단어,형용사,고유어,
알쏭달쏭하다,0,단어,형용사,고유어,
알아내다,0,단어,동사,고유어,
알아듣-,0,단어,품사 없음,고유어,
알아듣다,0,단어,동사,고유어,
알아듣다,0,단어,동사,고유어,
알아들-,0,단어,품사 없음,고유어,
알아맞추다,0,단어,동사,고유어,
알아맞히다,0,단어,동사,고유어,
알아먹다,1,단어,동사,고유어,
알아먹다,1,단어,동사,고유어,
알아먹다,2,단어,동사,고유어,
알아먹다,2,단어,동사,고유어,
알아보-,0,단어,품사 없음,고유어,
알아보다,0,단어,동사,고유어,
알아보다,0,단어,동사,고유어,
알아보다,0,단어,동사,고유어,
알아보다,0,단어,동사,고유어,
알아보다,0,단어,동사,고유어,
알아봐-,0,단어,품사 없음,고유어,
알아주-,0,단어,품사 없음,고유어,
알아주다,0,단어,동사,고유어,
알아주다,0,단어,동사,고유어,
알아주다,0,단어,동사,고유어,
알아줘-,0,단어,품사 없음,고유어,
알아차리다,0,단어,동사,고유어,
알아차리다,0,단어,동사,고유어,
알아채다,0,단어,동사,고유어,
알약,0,단어,명사,혼종어,알藥
알음알음,0,단어,명사,고유어,
알제리,0,단어,명사,외래어,Algérie
알짜,0,단어,명사,고유어,
알짜배기,0,단어,명사,고유어,
알짱거리다,0,단어,동사,고유어,
알짱거리다,0,단어,동사,고유어,
알짱대다,0,단어,동사,고유어,
알짱대다,0,단어,동사,고유어,
알짱알짱,0,단어,부사,고유어,
알짱알짱,0,단어,부사,고유어,
알짱알짱하다,0,단어,동사,고유어,
알짱알짱하다,0,단어,동사,고유어,
알차다,0,단어,형용사,고유어,
알칼리,0,단어,명사,외래어,alkali
알칼리성,0,단어,명사,혼종어,alkali性
알코올,0,단어,명사,외래어,alcohol
알코올,0,단어,명사,외래어,alcohol
알코올,0,단어,명사,외래어,alcohol
알코올 중독,0,구,품사 없음,혼종어,alcohol中毒
알코올 중독자,0,구,품사 없음,혼종어,alcohol中毒者
알콜,0,단어,명사,고유어,
알토,0,단어,명사,외래어,alto
알토란,0,단어,명사,혼종어,알土卵
알토란,0,단어,명사,혼종어,알土卵
알통,0,단어,명사,고유어,
알파벳,0,단어,명사,외래어,alphabet
앎,0,단어,명사,고유어,
앓다,0,단어,동사,고유어,
앓다,0,단어,동사,고유어,
앓다,0,부표제어,동사,,
앓다,0,부표제어,동사,,
