표제어,동형어 번호,구분,품사,고유어 여부,원어
포괄적,2,단어,관형사,한자어,包括的
포괄하다,0,단어,동사,혼종어,包括하다
포교,0,단어,명사,한자어,布敎
포교하다,0,단어,동사,혼종어,布敎하다
포구,0,단어,명사,한자어,浦口
포근하다,0,단어,형용사,고유어,
포근하다,0,단어,형용사,고유어,
포근하다,0,단어,형용사,고유어,
포근히,0,단어,부사,고유어,
포근히,0,단어,부사,고유어,
포근히,0,단어,부사,고유어,
포기,1,단어,명사,고유어,
포기,1,단어,명사,고유어,
포기,2,단어,명사,한자어,抛棄
포기,2,단어,명사,한자어,抛棄
포기되다,0,단어,동사,혼종어,抛棄되다
포기되다,0,단어,동사,혼종어,抛棄되다
포기하다,0,단어,동사,혼종어,抛棄하다
포기하다,0,단어,동사,혼종어,抛棄하다
포대,0,단어,명사,한자어,包袋
포대기,0,단어,명사,고유어,
포도,0,단어,명사,한자어,葡萄
포도당,0,단어,명사,한자어,葡萄糖
포도밭,0,단어,명사,혼종어,葡萄밭
포도주,0,단어,명사,한자어,葡萄酒
포동포동,0,단어,부사,고유어,
포동포동하다,0,단어,형용사,고유어,
포로,0,단어,명사,한자어,捕虜
포로,0,단어,명사,한자어,捕虜
포르노,0,단어,명사,외래어,←pornography
포르르,0,단어,부사,고유어,
포르르,0,단어,부사,고유어,
포르르,0,단어,부사,고유어,
포르르,0,단어,부사,고유어,
포르르,0,단어,부사,고유어,
포르투갈,0,단어,명사,외래어,Portugal
포르투갈어,0,단어,명사,혼종어,Portugal語
포만감,0,단어,명사,한자어,飽滿感
포목,0,단어,명사,한자어,布木
포목상,0,단어,명사,한자어,布木商
포문,0,단어,명사,한자어,砲門
포문,0,부표제어,명사,,
포문,0,부표제어,명사,,
포물선,0,단어,명사,한자어,抛物線
포물선,0,단어,명사,한자어,抛物線
포병,0,단어,명사,한자어,砲兵
포복,0,단어,명사,한자어,匍匐
포복절도하다,0,단어,동사,혼종어,抱腹絕倒하다
포복하다,0,단어,동사,혼종어,匍匐하다
포볼,0,단어,명사,외래어,four ball
포부,0,단어,명사,한자어,抱負
포상,0,단어,명사,한자어,褒賞
포상금,0,단어,명사,한자어,褒賞金
포석,0,단어,명사,한자어,布石
포석,0,단어,명사,한자어,布石
포석정,0,단어,명사,한자어,鮑石亭
포섭,0,단어,명사,한자어,包攝
포섭,0,단어,명사,한자어,包攝
포섭되다,0,단어,동사,혼종어,包攝되다
포섭하다,0,단어,동사,혼종어,包攝하다
포성,0,단어,명사,한자어,砲聲
포수,1,단어,명사,한자어,捕手
포수,2,단어,명사,한자어,砲手
포수,2,단어,명사,한자어,砲手
포스터,0,단어,명사,외래어,poster
포승,0,단어,명사,한자어,捕繩
포승줄,0,단어,명사,혼종어,捕繩줄
포식,0,단어,명사,한자어,飽食
포식하다,0,단어,동사,혼종어,飽食하다
포악,0,단어,명사,한자어,暴惡
포악하다,0,단어,형용사,혼종어,暴惡하다
포옹,0,단어,명사,한자어,抱擁
포옹,0,단어,명사,한자어,抱擁
포옹하다,0,단어,동사,혼종어,抱擁하다
포옹하다,0,단어,동사,혼종어,抱擁하다
포용,0,단어,명사,한자어,包容
포용력,0,단어,명사,한자어,包容力
포용성,0,단어,명사,한자어,包容性
포용하다,0,단어,동사,혼종어,包容하다
포위,0,단어,명사,한자어,包圍
포위되다,0,단어,동사,혼종어,包圍되다
포위망,0,단어,명사,한자어,包圍網
포위하다,0,단어,동사,혼종어,包圍하다
포유류,0,단어,명사,한자어,哺乳類
포인트,0,단어,명사,외래어,point
포인트,0,단어,명사,외래어,point
포장,1,단어,명사,한자어,包裝
포장,1,단어,명사,한자어,包裝
포장,2,단어,명사,한자어,鋪裝
포장도로,0,단어,명사,한자어,鋪裝道路
포장되다,1,단어,동사,혼종어,包裝되다
포장되다,1,단어,동사,혼종어,包裝되다
포장되다,2,단어,동사,혼종어,鋪裝되다
포장마차,0,단어,명사,한자어,布帳馬車
포장 이사,0,구,품사 없음,혼종어,包裝移徙
포장지,0,단어,명사,한자어,包裝紙
포장하다,1,단어,동사,혼종어,包裝하다
포장하다,1,단어,동사,혼종어,包裝하다
포장하다,2,단어,동사,혼종어,鋪裝하다
포주,0,단어,명사,한자어,抱主
포주,0,단어,명사,한자어,抱主
포진,0,단어,명사,한자어,布陣
포진하다,0,단어,동사,혼종어,布陣하다
포착,0,단어,명사,한자어,捕捉
포착,0,단어,명사,한자어,捕捉
포착,0,단어,명사,한자어,捕捉
포착되다,0,단어,동사,혼종어,捕捉되다
포착되다,0,단어,동사,혼종어,捕捉되다
포착되다,0,단어,동사,혼종어,捕捉되다
포착하다,0,단어,동사,혼종어,捕捉하다
포착하다,0,단어,동사,혼종어,捕捉하다
포착하다,0,단어,동사,혼종어,捕捉하다
포크,0,단어,명사,외래어,fork
포크커틀릿,0,단어,명사,외래어,pork cutlet
포클레인,0,단어,명사,외래어,Poclain
포탄,0,단어,명사,한자어,砲彈
포탈,0,단어,명사,한자어,逋脫
포탈하다,0,단어,동사,혼종어,逋脫하다
포학,0,단어,명사,한자어,暴虐
포학하다,0,단어,형용사,혼종어,暴虐하다
포함,0,단어,명사,한자어,包含
포함되다,0,단어,동사,혼종어,包含되다
포함하다,0,단어,동사,혼종어,包含하다
포화,1,단어,명사,한자어,砲火
포화,1,단어,명사,한자어,砲火
포화,1,단어,명사,한자어,砲火
포화,2,단어,명사,한자어,飽和
포환,0,단어,명사,한자어,砲丸
포환,0,단어,명사,한자어,砲丸
포환던지기,0,단어,명사,혼종어,砲丸던지기
포획,0,단어,명사,한자어,捕獲
포획,0,단어,명사,한자어,捕獲
포획되다,0,단어,동사,혼종어,捕獲되다
포획되다,0,단어,동사,혼종어,捕獲되다
포획하다,0,단어,동사,혼종어,捕獲하다
포획하다,0,단어,동사,혼종어,捕獲하다
포효,0,단어,명사,한자어,咆哮
포효,0,단어,명사,한자어,咆哮
포효하다,0,단어,동사,혼종어,咆哮하다
포효하다,0,단어,동사,혼종어,咆哮하다
폭,0,단어,명사,한자어,幅
폭,0,단어,명사,한자어,幅
폭,0,단어,명사,한자어,幅
폭,0,단어,명사,한자어,幅
폭거,0,단어,명사,한자어,暴擧
폭격,0,단어,명사,한자어,爆擊
폭격기,0,단어,명사,한자어,爆擊機
폭격하다,0,단어,동사,혼종어,爆擊하다
폭군,0,단어,명사,한자어,暴君
폭군,0,단어,명사,한자어,暴君
폭넓다,0,단어,형용사,혼종어,幅넓다
폭넓다,0,단어,형용사,혼종어,幅넓다
폭넓다,0,단어,형용사,혼종어,幅넓다
폭도,0,단어,명사,한자어,暴徒
폭동,0,단어,명사,한자어,暴動
폭등,0,단어,명사,한자어,暴騰
폭등하다,0,단어,동사,혼종어,暴騰하다
폭락,0,단어,명사,한자어,暴落
폭락,0,단어,명사,한자어,暴落
폭락하다,0,단어,동사,혼종어,暴落하다
폭락하다,0,단어,동사,혼종어,暴落하다
폭력,0,단어,명사,한자어,暴力
폭력단,0,단어,명사,한자어,暴力團
폭력배,0,단어,명사,한자어,暴力輩
폭력범,0,단어,명사,한자어,暴力犯
폭력적,1,단어,명사,한자어,暴力的
폭력적,2,단어,관형사,한자어,暴力的
폭로,0,단어,명사,한자어,暴露
폭로되다,0,단어,동사,혼종어,暴露되다
폭로하다,0,단어,동사,혼종어,暴露하다
폭리,0,단어,명사,한자어,暴利
폭발,1,단어,명사,한자어,暴發
폭발,1,단어,명사,한자어,暴發
폭발,1,단어,명사,한자어,暴發
폭발,2,단어,명사,한자어,爆發
폭발되다,1,단어,동사,혼종어,暴發되다
폭발되다,1,단어,동사,혼종어,暴發되다
폭발되다,1,단어,동사,혼종어,暴發되다
폭발되다,2,단어,동사,혼종어,爆發되다
폭발력,0,단어,명사,한자어,爆發力
폭발물,0,단어,명사,한자어,爆發物
폭발시키다,1,단어,동사,혼종어,暴發시키다
폭발시키다,1,단어,동사,혼종어,暴發시키다
폭발시키다,1,단어,동사,혼종어,暴發시키다
폭발시키다,2,단어,동사,혼종어,爆發시키다
폭발음,0,단어,명사,한자어,爆發音
폭발적,1,단어,명사,한자어,暴發的
폭발적,2,단어,관형사,한자어,暴發的
폭발하다,1,단어,동사,혼종어,暴發하다
폭발하다,1,단어,동사,혼종어,暴發하다
폭발하다,1,단어,동사,혼종어,暴發하다
폭발하다,2,단어,동사,혼종어,爆發하다
폭삭,0,단어,부사,고유어,
폭삭,0,단어,부사,고유어,
폭삭,0,단어,부사,고유어,
폭삭,0,단어,부사,고유어,
폭삭,0,단어,부사,고유어,
폭삭,0,단어,부사,고유어,
폭삭,0,단어,부사,고유어,
폭삭,0,단어,부사,고유어,
폭설,0,단어,명사,한자어,暴雪
폭소,0,단어,명사,한자어,爆笑
폭식,0,단어,명사,한자어,暴食
폭식하다,0,단어,동사,혼종어,暴食하다
폭신폭신,0,단어,부사,고유어,
폭신폭신하다,0,단어,형용사,고유어,
폭신하다,0,단어,형용사,고유어,
폭압,0,단어,명사,한자어,暴壓
폭압하다,0,단어,동사,혼종어,暴壓하다
폭약,0,단어,명사,한자어,爆藥
폭언,0,단어,명사,한자어,暴言
폭염,0,단어,명사,한자어,暴炎
폭우,0,단어,명사,한자어,暴雨
폭음,0,단어,명사,한자어,暴飮
폭음하다,0,단어,동사,혼종어,暴飮하다
폭정,0,단어,명사,한자어,暴政
폭주,1,단어,명사,한자어,暴走
폭주,1,단어,명사,한자어,暴走
폭주,2,단어,명사,한자어,暴注
폭주,2,단어,명사,한자어,暴注
폭주하다,1,단어,동사,혼종어,暴走하다
폭주하다,1,단어,동사,혼종어,暴走하다
폭주하다,2,단어,동사,혼종어,暴注하다
폭주하다,2,단어,동사,혼종어,暴注하다
폭죽,0,단어,명사,한자어,爆竹
폭죽놀이,0,단어,명사,혼종어,爆竹놀이
폭탄,0,단어,명사,한자어,爆彈
폭탄선언,0,단어,명사,한자어,爆彈宣言
폭탄주,0,단어,명사,한자어,爆彈酒
폭파,0,단어,명사,한자어,爆破
폭파되다,0,단어,동사,혼종어,爆破되다
폭파시키다,0,단어,동사,혼종어,爆破시키다
폭파하다,0,단어,동사,혼종어,爆破하다
폭포,0,단어,명사,한자어,瀑布
폭포수,0,단어,명사,한자어,瀑布水
폭폭,0,단어,부사,고유어,
폭폭,0,단어,부사,고유어,
폭폭,0,단어,부사,고유어,
폭폭,0,단어,부사,고유어,
폭폭,0,단어,부사,고유어,
폭폭,0,단어,부사,고유어,
폭폭,0,단어,부사,고유어,
폭폭,0,단어,부사,고유어,
폭폭,0,단어,부사,고유어,
폭폭,0,단어,부사,고유어,
폭풍,0,단어,명사,한자어,暴風
폭풍,0,부표제어,명사,,
폭풍 경보,0,구,품사 없음,한자어,暴風警報
폭풍우,0,단어,명사,한자어,暴風雨
폭풍우,0,단어,명사,한자어,暴風雨
폭풍 주의보,0,구,품사 없음,한자어,暴風注意報
폭행,0,단어,명사,한자어,暴行
폭행,0,단어,명사,한자어,暴行
폭행죄,0,단어,명사,한자어,暴行罪
폭행하다,0,단어,동사,혼종어,暴行하다
폭행하다,0,단어,동사,혼종어,暴行하다
폰뱅킹,0,단어,명사,외래어,phone banking
폴더,0,단어,명사,외래어,folder
폴란드,0,단어,명사,외래어,Poland
폴란드어,0,단어,명사,혼종어,Poland語
폴짝,0,단어,부사,고유어,
폴짝,0,단어,부사,고유어,
폴짝폴짝,0,단어,부사,고유어,
폴짝폴짝,0,단어,부사,고유어,
폴폴,0,단어,부사,고유어,
폴폴,0,단어,부사,고유어,
폴폴,0,단어,부사,고유어,
폴폴,0,단어,부사,고유어,
폼,0,단어,명사,외래어,form
폼,0,단어,명사,외래어,form
폼,0,단어,명사,외래어,form
폼,0,부표제어,명사,,
폼,0,부표제어,명사,,
폼,0,부표제어,명사,,
퐁당,0,단어,부사,고유어,
퐁당퐁당,0,단어,부사,고유어,
표,1,단어,명사,한자어,表
표,1,단어,명사,한자어,表
표,2,단어,명사,한자어,票
표,2,단어,명사,한자어,票
표,2,단어,명사,한자어,票
표,2,부표제어,명사,,
표,3,단어,명사,한자어,標
표,3,단어,명사,한자어,標
표,3,단어,명사,한자어,標
표,3,단어,명사,한자어,標
표결,0,단어,명사,한자어,票決
표결하다,0,단어,동사,혼종어,票決하다
표구,0,단어,명사,한자어,表具
표기,0,단어,명사,한자어,表記
표기,0,단어,명사,한자어,表記
표기되다,0,단어,동사,혼종어,表記되다
표기되다,0,단어,동사,혼종어,表記되다
표기법,0,단어,명사,한자어,表記法
표기하다,0,단어,동사,혼종어,表記하다
표기하다,0,단어,동사,혼종어,表記하다
표독,0,단어,명사,한자어,慓毒
표독스럽다,0,단어,형용사,혼종어,慓毒스럽다
표독하다,0,단어,형용사,혼종어,慓毒하다
표류,0,단어,명사,한자어,漂流
표류,0,단어,명사,한자어,漂流
표류,0,단어,명사,한자어,漂流
표류하다,0,단어,동사,혼종어,漂流하다
표류하다,0,단어,동사,혼종어,漂流하다
표류하다,0,단어,동사,혼종어,漂流하다
표리,0,단어,명사,한자어,表裏
표리,0,단어,명사,한자어,表裏
표리,0,부표제어,명사,,
표면,0,단어,명사,한자어,表面
표면,0,단어,명사,한자어,表面
표면적,1,단어,명사,한자어,表面的
표면적,2,단어,관형사,한자어,表面的
표면화,0,단어,명사,한자어,表面化
표면화되다,0,단어,동사,혼종어,表面化되다
표면화하다,0,단어,동사,혼종어,表面化하다
표명,0,단어,명사,한자어,表明
표명되다,0,단어,동사,혼종어,表明되다
표명하다,0,단어,동사,혼종어,表明하다
표방,0,단어,명사,한자어,標榜
표방하다,0,단어,동사,혼종어,標榜하다
표밭,0,단어,명사,혼종어,票밭
표밭,0,단어,명사,혼종어,票밭
표백,0,단어,명사,한자어,漂白
표백되다,0,단어,동사,혼종어,漂白되다
표백제,0,단어,명사,한자어,漂白劑
표백하다,0,단어,동사,혼종어,漂白하다
표범,0,단어,명사,혼종어,豹범
표본,0,단어,명사,한자어,標本
표본,0,단어,명사,한자어,標本
표본,0,단어,명사,한자어,標本
표상,0,단어,명사,한자어,表象
표상,0,단어,명사,한자어,表象
표상하다,0,단어,동사,혼종어,表象하다
표시,1,단어,명사,한자어,表示
표시,2,단어,명사,한자어,標示
표시되다,1,단어,동사,혼종어,表示되다
표시되다,2,단어,동사,혼종어,標示되다
표시하다,1,단어,동사,혼종어,表示하다
표시하다,2,단어,동사,혼종어,標示하다
표식,0,단어,명사,한자어,表式
표어,0,단어,명사,한자어,標語
표음 문자,0,구,품사 없음,한자어,表音文字
표의 문자,0,구,품사 없음,한자어,表意文字
표적,0,단어,명사,한자어,標的
표적,0,단어,명사,한자어,標的
표적물,0,단어,명사,한자어,標的物
표절,0,단어,명사,한자어,剽竊
표절하다,0,단어,동사,혼종어,剽竊하다
표정,0,단어,명사,한자어,表情
